"SCORE","GUESS","TRUTH","TEXT"
"0.5540654500605777","o",,"e DORMIR COM A Minnie Mouse da Disney Store na noite de NATAL... Tamanhso de 2 anos a 6 anos R$ 228,00 FRETE INCLUSO"
"0.5539908290989433","o",,"@drizzyxcole YOU KNOW 20 YEAR MEXICAN GIRL ON DISNEY? HER AND THAT TALL WEIRD BOY GONNA KISS"
"0.5535959540336676","o",,"""@.SoDamnTrue: how are girls hard to understand? disney movies, shopping"""
"0.5534649433836408","o",,"ODIO LA TRADUCCION DE DISNEY OSEA SI VAN A DECIR EL NOMBRE DIGANLO BIEN SE DICE ""KEILUM"" NO CALUM A LO VULGAR"
"0.5533670965630861","o",,"Disney Princess Sliding Puzzle Book: $6.99 (0 Bids) End Date: Tuesday Oct-29-2013 17:07:50 PDT Buy It Now for... http://t.co/yv8XbOzJcq"
"0.5530428179875135","o",,"@_Lana45 Mddddr pour une énigme j'peux gagner un week-and a Disney *-*"
"0.552592333761096","o",,"UCV-TV cierra acuerdo con Disney para hacer versión local de “Los años dorados” - http://t.co/iPh7FSRS1k"
"0.5525473436554411","o",,"""Brujillizas"" es sin dudas una de las películas más pedorras de Disney"
"0.5520442917147289","o",,"@somerhalderdrug eu não eu gostava das da Disney quando eu tinha 7 anos, tipo da Selena, da Demi essa seris sabe?"
"0.5518906238860054","o",,"vi td q o diego comprou na disney"
"0.5518590729498222","o",,"$1 Disney :) http://t.co/bwmWzYrkyK http://t.co/fZNVs6TaFn"
"0.5518174865272033","o",,"MY FIRST EVER BITE OF SCHOOL BREAD. DEDICATED TO @_stephwoodall & @disney_frump! 😍😍😍😍😍 http://t.co/M8NEKFo3bB"
"0.5517545599279231","o",,"La abuela se dioc cuanta que la ibamos a apretar con el tema ""disney"" y no quiso venir.."
"0.5515023840549692","o",,"@liyaaxox12 disney"
"0.5512747354918329","o",,"les places pour Violetta se sont vendue vite et pour ceux qui ont pas eu de place desoler Disney avait rajouter des places mais y'en a plus"
"0.5510163600703408","o",,"Les dessins animés Disney d'avant c'étais de la bombes"
"0.550983823453134","o",,"@GrindingSkip @RauhlinBiebah @skipsuggs_x that was like the best show on Disney omfg"
"0.550189806590867","o",,"nossa quanto tempo que não passo o dia inteiro assistindo disney"
"0.5496832522156699","o",,"http://t.co/JgliesThBL Una foto mia de chiquita.."
"0.5495457941492876","o",,"IMAGINE WALKING THROUGH DISNEY AND JUST http://t.co/8964q9GSB3"
"0.5495457941492876","o",,"EIKOMO EU AMAVA ESSA ÉPOCA DISNEY http://t.co/pvNnD7mhb3"
"0.5495210804058056","o",,"@mickey_skn よろしくお願いします♪"
"0.5495210804058056","o",,"@stidona_luv おはようございます☆"
"0.5492855189758118","o",,"Cuando pensaran cambiar las pelis de disney channel?"
"0.5487681906255106","o",,"大好き♡ 必ず覚えておきたい！たった3つの東京ディズニーシー攻略法 http://t.co/BtxuRGIgAU"
"0.5487681906255106","o",,"今日は千春コーデ♩♩Disneyいってきます♡ http://t.co/Eom3YOigKx"
"0.548561519131302","o",,"Just added my #inlinkz link: http://t.co/d6hzIJycxJ here: http://t.co/lfJoMLIDo2 via @inlinkz"
"0.5483994241575884","o",,"@_leamichelelove @GrindingSkip @skipsuggs_x look at nickelodeon they do the 90 are all that every night on teenick,Disney need to take notes"
"0.5483967620218698","o",,"Which Disney Princess Are You? - nohateforothers: flowerprincess16: forever90s: forever90s: neuronizer:... http://t.co/murTGvzyZK"
"0.5482571711655434","o",,"Mes séries préférées de Disney Channel c'est Jessie et les Sorciers de Wewerly Place"
"0.548078352889839","o",,"Disney Presents - Buddha Can Now Control Your Mind, Voiced by Tenzing Trainor - Super Buddies http://t.co/q0Ed5hK3WA"
"0.5471201539003454","o",,"""@baileymccullers: @landonbrown_ your so weird."" So your telling me you wouldnt want to live in a disney movie ??"
"0.5461839083418599","o",,"Posted 'Top 10 OTHER Disney Villains 1/2' to @blip: http://t.co/pyxgRQnqmW"
"0.5455018151275977","o",,"TODOS ARREGLANDOSE PARA IR A SOUL Y YO BUENO VIENDO DISNEY ya me va a tocar, tranqui vero tranqui"
"0.5449841998326035","o",,"Disney producirá la quinta parte de INDIANA JONES solo para tener asegurado a Harrison Ford en STAR WARS -... http://t.co/gJlYmw7miG"
"0.5445618517448023","o","o","なんか、Twitterアップデートしたらさ…(^◇^;)"
"0.5442939048256902","o",,"Jika anda dapat memimpikannya , maka anda dapat melakukannya . --walt disney--"
"0.5442939048256902","o",,"radio disney,mi radio."
"0.5440341675592676","o",,"@antibible_t It's a good Disney moment. Your talking snake, your talking donkey, and the rest just talking bollocks!"
"0.5439514981137056","o",,"@821_0614 ホントにそれだけ?∀"
"0.5438978290212771","o",,"Disney Land with Nanami,Tomochun♡ハーベスト待ち！あさごはんっ！スタツアでともちゅんの写真写って超ブスで大爆笑したよね。わら http://t.co/2xqSL084cF"
"0.5438571021286821","o",,"Cada vez menos , DISNEY 2014 ☀🌴💜"
"0.5434345280827076","o",,"@davidmarrocco @Housatlantavegs @uhhcaseyxoxo @NFitzgerald7 straight up looked like Corbin Blue from Disney😂😂😂"
"0.5426808345729333","o",,"Il me sort ""Miskina elle s'appelle Disney"" @jack_swaag"
"0.5422169224772845","o",,"I'm at Disney's Magical Express Depot (Orlando, FL) http://t.co/mLlZmUt0Vt"
"0.5415163323977851","o",,".@Yohann_Timeless Ca me rappelle. Tu devais pas venir à Paris vers le 20 pour ton entretien à Disney ?Ca s'est passé comment?"
"0.5411430633274115","o",,"Disney's ""Planes: Fire & Rescue"" Teaser Trailer http://t.co/hsplz2U7Ia http://t.co/X77zeUAWKK"
"0.5407598339964391","o",,"tu tan princesa de Disney Y el tan personaje de animal planet"
"0.5405532641487167","o",,"@socialmoms TY, @aboutmom, #Disney & #MonstersUBluRay Tonight has been great. A night of reflection, dreaming, & going after what we want."
"0.5401473042464678","o",,"alguna vez podre mirar otra cosa que no sea disney junior????"
"0.5399792982889274","o",,"栗鼠ポジっ！(ハピネスミキぬい持って)"
"0.5399792982889274","o",,"文化祭頑張ってくる(｀・ω・´) 離脱！！！！"
"0.5399792982889274","o",,"2ヶ月ぶりに運転してくるー(｀・∀・´)ｗ"
"0.5399129155711618","o",,"早く帰ってライブB♪見たい！^ ^"
"0.5398843134940372","o",,"Apaaa disney se esta poniendo interesante http://t.co/ZJ4BmiUc3x"
"0.5396209527277476","o",,"''Miley hubiera ganado con la cancion THE CLIMB otro premio VEVO, pero ahora es propiedad de Disney''"
"0.538750925487792","o",,"@briddynicole @DisneyStore way to go disney"
"0.5386193721688962","o",,"@__contemporary :) Thank you so much! Disney World is our happy place, and we have a ton of fun together when we are there!"
"0.5386017019422324","o",,"""@MikalaTravis21: The fact that you would lay and watch Disney with me >>"" are you tweeting about me? (;"
"0.5379204664793603","o",,"Dans mon film la directrice elle s' appelle Madame mac kalisteur je fume de la tete en plus c'est un film sur Disney chanel wtf"
"0.5365275340970426","o",,"DISNEY FAIRIES TINKERBELL PRE-WASHED TWIN SHEET SET http://t.co/4tVo87qcfw http://t.co/fR0TMxdm3s #fb"
"0.53646889895822","o",,"@katyperry congrats queen of disney"
"0.5363022557103436","o",,"""@disNEy_worldd: “@Lorleakk: Fuck the heat, knicks , bulls all Yall #okc #2014champions” THOUGHT LIKE SHIT""leave while your ahead"
"0.5357543659684588","o",,"@greenath_ aww la chance tu va a Disney"
"0.5353605320414564","o",,"I'm at Downtown Disney West Side (Lake Buena Vista, FL) w/ 5 others http://t.co/CFWRvWhU0U"
"0.5341850313414486","o",,"@mashu_Disney まぁ予定は空けてありますが…お邪魔になりませんか？…"
"0.5338575654397371","o",,":3 http://t.co/mNS79e2l9C|||"
"0.5333572359690957","o",,"@stuckwithcyrus disney???"
"0.5327010220040004","o",,"【定期】Looooove♡☞ fairy / TOY / AMO / Disney princess / Jesse.L / amnoS"
"0.5319277933886936","o",,"quero ir p disney ver o mickey"
"0.5316732953631034","o",,"Disney's cartoonミッキーの不思議な薬（日本語吹替) https://t.co/qSrY1nsNXM"
"0.5310545419060719","o",,"This disney belle dress makes me feel like a princess @AlfredAngelo #AngeloAriel http://t.co/lEpeD3EQec"
"0.5309433107869298","o",,"シンデレラ城の地下には、緊急防災用品の詰まった倉庫があるらしい。"
"0.5305598358750258","o",,"programme de nuit de Disney channel >>>>"
"0.52848596491939","o",,"@jack_swaag tu crois vraiment que des parents appelleraient leur fille Disney!? :p"
"0.5276165914878133","o","o","昨日の幸せな気持ちのまま今日はLANDにいっちゃうよ♡はあ、幸せ♡笑"
"0.5264676405907366","o",,"@fredosbiebur a fake quote that Lorde addressed on her tumblr. Fact: her fav disney stars are Demi and Miley. Want the links as proof?"
"0.5263575854601341","o",,"@hidaka1201 まじでいってる？！"
"0.5256238614020253","o",,"Eu só quero ir pra Disney e o cara já quer me comer"
"0.5254088395025786","o",,"@CockyAmendola let's go to disney"
"0.5252492144598584","o",,"♥♥ The 2012 Walt Disney World ""Mickey's Once Upon a Christmastime"" Holiday Parade (in HD) http://t.co/LxpTk2b5iE"
"0.5248222523946875","o",,"THE DISNEY PRODUCTION OF RODGERS AND HAMMERSTEIN CINDERELLA HAS SO MANY GOOD MESSAGES FOR CHILDREN IT'S SO GOOD"
"0.5248222523946875","o",,"LAUGHS WE'RE WATCHING THE SADDEST SCENES IN DISNEY BYE"
"0.5245199513460725","o",,"QUIERO IR A DISNEY."
"0.5243815859380785","o",,"@xo_abii @Disney_Fanatic4 it reminded me of a train! 😂🙈"
"0.5236545838103936","o",,"Wordless Wednesday – Heroes and Villains: The True Disney Heroes: Mickey and Minnie Mouse! Hello everyone, and... http://t.co/PiKQSZJwkG"
"0.5236055551637666","o",,"final feliz é coisa que a disney colocou na sua cabeça"
"0.5226016113979542","o",,"Fala que tá passando Phineas e Ferb mais na verdade é algum filme da Disney -.-'"
"0.5217532829397736","o","n","Disney channel should have played ""Mom's got a date with a vampire"""
"0.5214560713222275","o",,"#AdmitoQueMeHubieseGustado tener la chance de irme a Disney :'("
"0.5210862500409315","o",,"La mala influencia de Miley Cyrus también llegó a las princesas Disney-> http://t.co/De9V0Sakhu"
"0.5207961902849102","o",,"Está empezando 'Casper. Escuela de sustos' en Disney Channel @Desde_Disney"
"0.5203347444978652","o",,"Now An Orlandowise Top 5 Fav w/ 7 bids ≡ MIXED LOT OF STAR WARS PUZZLES FIGURES... ≡ http://t.co/cND8PYbXP3"
"0.5199632031002441","o",,"@LukeCDR get on that disney now! As good an excuse as ever!"
"0.5195047947721916","o",,"Sabias palabras de Walt Disney “Todos tus sueños pueden hacerse realidad si tienes el coraje de perseguirlos”."
"0.519204673030043","o",,"7- LETS GO BACK TO DISNEY WORLD"
"0.5188681596813512","o",,"@ns_an ふはははっ捕まえたるっっ"
"0.5185127769090319","o",,"@SamiGroves @CharlesMD whatever I've liked him since disney channel surfers"
"0.5182211406181463","o",,"“@M_zuhlly: Watch The Little Mermaid with me so I know it's real, or The Lion King, or any Disney Movie💁🙊”"
"0.5180576721847825","o",,"Shower? Pffff.... @ Disney's Vero Beach Resort http://t.co/u5VEcVoRBM"
"0.5175386687194353","o",,"oh she's singing disney songs again"
"0.5174814449433629","o",,"DISNEY QUE PASO ? Antes eras chebre"
"0.5170867616862055","o",,"só falarem em disney q bate mo baddd 😭"
"0.5170867616862055","o",,"Achei uns presentes da disney q eu comprei pro gab perdidos aqui 😂"
"0.5169633471739382","o",,"@M_Lablague mdrrrrrr alors sa! Je t'apprend un truc, Diego il fsai les princes et Aladin sur les chars a Disney.. T'aime bien?!"
"0.5165900946642571","o",,"as long as you love me en radio disney *-----*"
"0.5165704819969652","o","o","Creo q fue lo peor q pude hacer mirar los videos de disney"
"0.5162887971246964","o",,"Começo a escutar música que tocava na van e ver as fotos da Disney e já me da uma sdds tão grandeeee"
"0.5151207607993982","o",,"@disNEy_worldd 😘😘"
"0.5146740439243626","o",,"Disney Sofia the First Becoming a Princess: Storybook and Amulet Necklace (Storybook with Jewelry): Kids will ... http://t.co/6BdPezOemi"
"0.5146048505397416","o",,"By @dallasgoldbug of #WA1: 10/29/13 More Boston Bombing Disney Games -- http://t.co/0vif3BBLd0 See http://t.co/N5HWjU6g2L"
"0.514107091376371","o",,"@comebackasfire the disney movie thing?"
"0.513943967180751","o",,"@Rimkadutsheeks aujourd'hui Disney tranquille. Il gèle trop! Et demain et jeudi inchAllah magasins , Tour Eiffel etc.."
"0.5138827637761121","o",,"casa do tom vai ter mais brinquedos que a disney"
"0.5138017512015498","o",,"『東京ディズニーランド完全ガイド　2013-2014（Ｄｉｓｎｅｙ　ｉｎ　Ｐｏｃｋｅｔ）』 http://t.co/rHU2QimwQL ［楽天］#RakutenIchiba"
"0.5135501715895487","o",,"J'ai besoin de sommeil parce que demain Disney avec @ElRodriguooo !! Bonne nuit #OFF"
"0.5122760837648209","o",,"Mi hermano me dice ""estas en la tele"" *estoy viendo el video de Disney*"
"0.5113463500471203","o",,"Quero disney d volta"
"0.511155486834467","o",,"so hj no disney junior ja passou 5 vezes o msm desenho"
"0.5110156214873482","o",,"@froureu qdo pegar a carteira me leva pra Disney?"
"0.5104275603218998","o",,"Acho que em 20 minutos irei falar com KIERA CASS ♥♥♥♥♥♥♥♥♥"
"0.5101129795676698","o",,"how appropriate when writing an essay about disney/snow white http://t.co/QdMRG6osby"
"0.5100795796924606","o",,"En Disney deberían crear a una princesa que no necesite de un príncipe para ser feliz."
"0.5098695781423749","o",,"Hahaha Las Princesas de Disney se disfrazan como Miley Cyrus http://t.co/FQ1ZIWmrsM"
"0.5097366257051058","o",,"@Disneyepxf よろしくお願いします♪"
"0.5097366257051058","o",,"@disney0607 ありがとうございます♪ よろしくお願いします‼"
"0.5097366257051058","o",,"@lgeneral71 omg same"
"0.509643898930496","o","o","Malisímos los nuevos dibujitos de disney, nickelodeon, cartoon, etc, no me gustannn"
"0.509198305977992","o",,"Esta para ir a Disney y cogernos a todos los coordinadores le mando @toomasrivero"
"0.5087631245659845","o",,"@MiguelBerro então fico sozinha. A Disney Chanel não precisa de ninguem!"
"0.5086684869981893","o",,"Photoset: geeksngamers: Disney Princess Oil Paintings - by Heather Theurer  http://t.co/gAfu4Oli9c"
"0.5084535139788287","o",,"@Dexter_MC_Cush watching Disney vuds"
"0.5084101453822781","o",,"Old disney channel >>>>>>>>> new disney channel"
"0.5077132194979365","o",,"@Elliepome Il parait qu'il est mieux que Disney"
"0.5077132194979365","o",,"@Drs91Drs ah c'bien c mieux déjà que Disney"
"0.5076138367515078","o",,"@samstrident @numbersrobot but it's sooooo neeeeeat + i love the person who's like I THOUGHT THIS WAS A DISNEY CHANNEL SHOW"
"0.5073647014448477","o",,"Eu conversando com a Carol hoje ai ela fala ""quando a gente for pra disney não vamos cantar músicas em inglês se não vamos passar vergonha"""
"0.5062025115259061","o",,"@spookiepie there's around 50 Disney movies iirc :)"
"0.5061389267836282","o",,"@TiniStoessel #LibreSoy en RADIO DISNEY HAAAAAAAAAAA TE AMOOOOOOOO"
"0.5058872789662303","o",,"wow they disney playlists on 8tracks are perfect"
"0.5052299639843246","o",,"@NickAndDisneyTV yeah,but this was better than season finale,and all Disney are with slow ratings right now"
"0.5048509899851963","o",,"@Yoshi_Matta Mas a música ta pfta <33 Passou hj na Radio Disney <33"
"0.5044273732963054","o",,"Quiero viajar con mis amigas a disney pero hicieron o hacen fiesta"
"0.5041039735126462","o",,"Desde que Disney creó La Bella y La Bestia, cualquier animal se cree príncipe."
"0.503697677312518","o",,"ブログを更新しました。 「Disney♡land」→http://t.co/3etzQE4eV0"
"0.5034700480004157","o",,"debby ryan is just part of the new disney ew' HOW DO YOU EXPLAIN THIS THEN http://t.co/PdAjCleXiY"
"0.5030998107210062","o",,"Minnesota's being portrayed in a disney film 😳 http://t.co/cWT8Jxocrw"
"0.5026867834356943","o",,"@Djunfitforwork We dont need no stinkin Mickey mouse Disney crap! I like this on also DJ @johnrobb77 @prussogirl @StrainSop"
"0.5026157951250838","o",,"miss That's so Raven on disney channel"
"0.501345211300506","o",,"DISNEY XD"
"0.501345211300506","o",,"CAGI NA RADIO DISNEY VAMO DANÇA"
"0.501345211300506","o",,"DISNEY CHANEL"
"0.501345211300506","o",,"STOP DISSING DISNEY MOVIES YOU STUPID SOCIOLOGY MOVIE THEYRE AWESOME SO FUCK YOU"
"0.501345211300506","o",,"JACK IS IN DISNEY WITH BRENDON URIE"
"0.5007954868803385","o",,"グッズ紹介＆ディズニーな出来事はこちらから詳しくみれちゃいます笑 http://t.co/QGQHzXEwpG"
"0.5007954868803385","o",,"Osuška Minnie Mouse http://t.co/jtNJa388dZ"
"0.5007954868803385","o",,"Disneyハロウィンなーう☆ 私うさぎ！あおたんアリス！きいちチェシャ！ http://t.co/6R9a6dWeQy"
"0.5005957393930088","o",,"#AskkBritneyJean @britneyspears which u favorite disney's princess"
"0.5005095470959764","o",,"学校まえにハロウィーン見納めしてくるー！最後にサンデー食べよう♡"
"0.5002188551583112","o",,"Mi nene bañándose en mi casa y yo mirando disney channel"
"0.49973452471222024","o",,"@MMDD_Disney ８っていてもらわないと困るような…"
"0.4991160861672132","o",,"@Vespa_Souza Um aqui na Disney ahuhaeahee ""Bruxinhas magicas 2 "" eu acho aehuheuehe"
"0.498551266177854","o",,"Wow a dude dressed at little bo peep costume....disney people are freaks"
"0.49838574572830785","o",,"Photoset: the only disney women i care about http://t.co/p0FUwVtN2C"
"0.49834586805603587","o",,"Dios en 33 dias me voy a disney y el viernes voy a conocer a Gimena al fin ! Lalalalalalalallalallal"
"0.49771075195737824","o",,"Cell Block Tango COM VILÃS DA DISNEY! ameiiiiii Andresa Gavioli Flávia Cruzatto Debora Nunes Nunes Fernanda Gavioli http://t.co/H6IHTTTXQu"
"0.49763960317424655","o",,"“@ToxicLovex: Nights like these just make me wanna cuddle up with hot chocolate, & watch Disney movies...”"
"0.49651391864692274","o",,"@RauhlinBiebah @GrindingSkip when Disney was good *wipes tear*"
"0.4962500675728738","o",,"Priscilla do Bom Dia e Cia. fazendo caravana pra Disney, ó céus"
"0.4959003797362652","o",,"@tash_thornton1 watchin Disney on da ship"
"0.4957957180029085","o","n","Cant sleep so im watching.. Beverley Hills Chihuahua.. Yep thats right, I'm watching a disney film about talking dogs.. FML!!!"
"0.4955942719769733","o",,"Anielly me favorito pq? É disney?"
"0.49556871232518257","o",,"i wish life was like a disney story- life would be easy"
"0.49478193449435687","o",,"Concurso Disney Infinity – Concursos – Alfa Beta Juega http://t.co/z5lyku3SJ1 vía @AlfaBetaJuega"
"0.4943863454152458","o",,"@Ser_Threepwood Cáncer fresquito. Por lo visto Disney sigue queriendo mearse en el legado Pixar. Los chistes son cabreantes en grado sumo."
"0.49375135178234836","o",,"Happy 1st Anniversary to our friends @CapturingMagic_ They are giving away some Project Life goodies to celebrate. http://t.co/46jpDbNBL3"
"0.49293684716881336","o",,"Hola, soy Miley Cyrus y estas viendo Disney Channel. http://t.co/VQFDeHiN2u"
"0.4928973531913613","o",,"J'allais m'habiller comme une clocharde pour aller à Disney puis quand lou m'a fait penser qu'il y aurait les photos... Je suis perplexe !"
"0.49243736158285806","o",,"en disney decia"
"0.49243736158285806","o",,"Puse disney"
"0.49243736158285806","o",,"Watching disney"
"0.49243736158285806","o",,"kela quit retweeting disney stuff omg"
"0.49243736158285806","o",,"Je pense je vais ecouter toute les stars disney"
"0.49243736158285806","o",,"quero disney"
"0.49189500195984154","o",,"Chau Clarin, nos vimos en Disney! http://t.co/KKB6EsLhhy"
"0.4916678003081704","o",,"@thiagotv @jupabelmok Warner x Disney. Briga boa."
"0.49086865004899244","o",,"podia dar a loca na Disney , e ela fazer um "" remember 2011 "" fica fica top da balada"
"0.4901944610054066","o",,"""Selena não precisou da Disney para se promover na carreira de cantora como suas ex-companheiras"" boa noite"
"0.4899952062895838","o",,"""A Miley não é mais a Hannah, A Demi não é mais a Sunny, A Selena não é mais a Alex. E a Disney perdeu sua magia."""
"0.4896931514457532","o",,"@PursuitOfCudi They were founded by Disney in honour of film, and changed their name from 'The Mighty Ducks of Anaheim' to 'Anaheim Ducks'."
"0.4890864142970796","o",,"Essas pessoa botando foto de bicho no perfil do face acham q tão na Disney"
"0.4888573018437424","o",,"#WeLoveYouForeverJonasBrothers cuando pasaban sus canciones por Disney me ponia como loca a cantar, cuando sabia que iban a Phoenix, lloraba"
"0.488684384635869","o",,"DISNEY CHANNEL - HWAN S1W4 - Bestie Guesties: R5 lol how come I never seen this http://t.co/QaiFUqS0vr"
"0.48818063961538805","o",,"Top 5 Ghost Stories from Disney Parks http://t.co/R5pL2ypKiD http://t.co/A1laaMzobE"
"0.48815765131452127","o",,"@toyre_elrod yes and no, I'll be at Disney."
"0.4866461009449001","o",,"CAN WE TALK ABOUT THE FACT THAT JACK WENT TO DISNEY with BRENDON."
"0.4866177860158357","o",,"Disney sequels (minus Lion King) are sub-par and insufficient."
"0.4854998479128148","o",,"If you haven't seen this yet, you must check it out! @ChicagoMusical meets @Disney Villains in ""Spell Block Tango"" http://t.co/CD85qo98E6"
"0.4851873894430993","o",,"La radio disney a esta hora es para pegarse mil tiros"
"0.4851873894430993","o",,"ÑAÑAÑAÑAÑAA Voy a ver disney XD"
"0.4848466689144899","o",,"DISNEYのBGM聞いてたら 行きたくて狂いそうになる🌀🌀😭 http://t.co/p58hgvMhC3"
"0.48483956590283167","o",,"@britneyspears favorite disney movie? #AskBritneyJean please follow me"
"0.4848250593730378","o",,"O que você mais quer na sua vida agora? — Ir para a Disney http://t.co/lRgA1Z2C3o"
"0.4847659692759868","o",,"Não acredito q to vendo disney"
"0.4846707471961987","o",,"i miss disney"
"0.48460852611415256","o",,"眠い。。"
"0.4841150721602332","o",,"#AdmitoQueMeHubieseGustado viajar a disney :("
"0.4840216934019147","o",,"En plus, ces connards ont donc annulé le Star Wars 1313 qui s'annonçait très bon donc juste un truc à dire : Fuck. You. Disney."
"0.48366566015660745","o",,"John Casablancas Talent Nashville, Casting Call for a Young Walt Disney. Details @: http://t.co/1wtoFsDJla"
"0.4829294573918175","o",,"TOMORROW IS HARRY POTTER VS DISNEY!! Don't cha forget"
"0.48275388565954813","o",,"Tão achando que tão onde ? Na Disney, só pode"
"0.4817421503634006","o",,"@kaley_elizabeth radio Disney version"
"0.4817421503634006","o",,"@Disney_Dears へこむ"
"0.4817421503634006","o",,"@Disney_smap 10月30日に入ってからリプライ数1を受け取りました"
"0.4817018448032791","o",,"@BereniceLbtn y'a Disney avant"
"0.4814020702110333","o",,"brujillizas en disney channel ayyyyy♥♥♥"
"0.4808821976087617","o",,"-.-' VOii Ah Tener Que Demandar Al DueñO De ; #Disney' >.< ' #ChinqonesDeMierda ' .__."
"0.47962531252552754","o",,"this is the end of an era, i remember the frist time i watched Hold On on Disney, i fell in love with them, omg :'("
"0.4794111869684618","o",,"Disney Mickey Mouse Mini Speaker for MP3 iPod player USB Plug Rechargeable NEW: $12.99 (0 Bids) End Date:... http://t.co/EabTGsw6Kj"
"0.47904663332642267","o",,"E a menina do meu prédio ligou 145 vezes na rádio disney para ganhar os ingressos ¬¬'"
"0.47873706367352714","o",,"Qui va a disney ?"
"0.47848841486061533","o",,"Tengo muchas pinches ganas de ir a Disney"
"0.4772313625447505","o",,"ZILZAAL: Pesan yang Tak Pernah Hilang dari Film Disney: http://t.co/UkH5AZmXOQ"
"0.4770196527543129","o",,"Disney Day 🎀👸 ✨ @alainastrick http://t.co/ssUN58hzQP"
"0.47653885820750475","o",,"@radiantIovatos wow i never thought i'd see the disney logo and demi in the same screenshot again"
"0.47630195481503723","o",,"@Melina_Geo hahahaha. I wanna watch disney. Mary poppins would be just brill rn. Or peter pan"
"0.4758464483854241","o",,"Jennifer de Zayas has a great Zone post that captures The Magic of Children’s Activity Centers at Walt Disney World http://t.co/yQSPYmI3xw"
"0.47555703754196554","o",,"“@LetsVine: Retweet if This is How You Deal With Disney Haters https://t.co/n5Efg3tVBk” @cynthiaaaa920 😂😂😂"
"0.4751181807452176","o",,"@shaunamalia Cute! MT“@RealTalk: Dear girl in this photo, your Disney tattoo is awesome! Sincerely,I wanna get it... http://t.co/tcvrIxdgnP”"
"0.47508844468775185","o",,"Disney Cast: Terror em Outubro XLVI - Irmãs Sanderson http://t.co/WJFmGb3l4A"
"0.4750565440623365","o",,"@kyndoee 😁😘"
"0.47453746831011456","o",,"Mujeres entiendan que los príncipes azules y finales felices Solo están en Disney!"
"0.47423517760661776","o",,"Community: A Dream Cast Of Your Favorite Disney Characters http://t.co/ltiZ2xuKS9 via @buzzfeeders"
"0.4741947261063666","o",,"@JennMurch have you heard my new podcast? I think it might be something you'd enjoy: http://t.co/WHjJIrAFmA"
"0.47268208361898395","o",,"Las princesas encantadas y los príncipes azules son puro cuento; demanden a Disney."
"0.4726468147654429","o",,"@sashaofficial just make sure it's the Disney cartoon Captain Hook and not the Dustin Hoffman one. Have some respect, man."
"0.47247847439611496","o",,"@bronxbonita_ Disney channel"
"0.4724511796477366","o",,"The clan of Disney stars :) http://t.co/grgJm3LSaM"
"0.47187738110840166","o",,"@kirsten_low I'm seriously Disney-ed out, maaan."
"0.47174191315482156","o",,"O que você vê da sua janela? — Disney uahauahuaahauhauaahau http://t.co/DoKEVptEcX"
"0.47139015524918554","o",,"👢😍 @ Disney's Magic Kingdom http://t.co/bmgTNTGUyj"
"0.47131691549620636","o",,"Photoset: Disney Villain Sugar Skulls by Mickel Yantz Prints available here http://t.co/FFu6bv4krx"
"0.471185578897118","o",,"Bon j'vais regarder un Disney j'crois bien."
"0.47069620744666185","o",,"@jamiller6565 Since you are a fan of Nightmare, you might be interested in this from Disney. http://t.co/uM8OsjNdop"
"0.4706086330984957","o",,"He even watched disney channel with me 😊"
"0.470079753796199","o",,"A Disney Halloween Playlist http://t.co/UXhK7DRQUo via @Weidknecht"
"0.470079753796199","o",,"15 Terribles Lecciones De Amor Que Aprendimos De Las Princesas De Disney http://t.co/AJHnsnL2Z7 via @BuzzFeedEspanol"
"0.470079753796199","o",,"8 Real Housewives That Look Like Disney Villains | Thought Catalog http://t.co/2IfrBAclNw via @thoughtcatalog"
"0.46892926919384226","o",,"Favorite disney princess? @britneyspears #AskBritneyJean"
"0.4687518840558152","o",,"Me quisiera ir a Disney a comprarme de todo."
"0.46868046554358855","o",,"@KristofferQ6 WOW! you like #Disney and traveling!? ME too :O :)) <3 thats GREAT! and I'm an Aries too :)) http://t.co/OY4WH4S6Zp"
"0.4685983934406059","o",,"Saudades da Disney,olha esqueci nunca tive la kkkkkkkkkkkk"
"0.46819633500960056","o",,"例え時間多めに言ったとしても 30分も増やさなくて良くないですか？"
"0.46819633500960056","o",,"Disney行きたい。"
"0.46785261784275894","o",,"Played Disney Infinity (360) and 3 other games in the last 24 hours. http://t.co/lLXKiakbzD"
"0.4666868946085821","o",,"@robwillb Disney's dipping into StarWars narrative is just plain weird."
"0.46636109028604905","o",,"Volvio Radio Disney, sacame el mal humor por favor."
"0.46590807589828703","o",,"Full Movie Over 1 HOUR || Disney - Pluto Collection 2013 full movie . http://t.co/Q3s432Qvuc"
"0.46496857355414134","o",,"@RauhlinBiebah @_leamichelelove yes this is perfect @skipsuggs_x we need to gang up on Disney to do a throwback month"
"0.4649316037965783","o",,"Photo: disney-timburton: She’s so adorable I could die http://t.co/VKVyRu1fEq"
"0.46472672021164857","o",,"um it better be the mythical hercules not this disney shit"
"0.46458359547619316","o",,"""'Glee,' 'Idol' vets play jilted Disney villains in 'Chicago' spoof 'Spell Block Tango'"" http://t.co/JAzsp6rQWU #disney #chicago"
"0.4636188190298128","o",,"Estos con sus cuentos de Disney"
"0.46324285152158806","o",,"Aquí saltando en una pata por que tengo Disney en HD. *la matan*"
"0.46322100481733264","o",,"y bueno nos vemos en #DISNEY :p"
"0.46308024382234303","o",,"A disney movie never fails to make me happy. ❤️"
